Station Name,Address,Latitude,Longitude,Connector Type,Quantity,Type,street_name
TNLP010525,107 Zaanstraat 1013 RW,52.38851,4.877229,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Zaanstraat
TNLP010421,169 Davisstraat 1057 TJ,52.3656,4.853505,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Davisstraat
P21 AMS,15-3 Van Beuningenplein 1051 HA,52.38114,4.871404,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Van Beuningenplein
P21,133 Burgemeester Stramanweg 1101 EP,52.31468,4.942523,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Burgemeester Stramanweg
Radioweg 76,80 Radioweg 1098 NJ,52.34826,4.94653,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Radioweg
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
TNLP010816,13 Kraailookstraat 1104 KN,52.31268,4.977979,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Kraailookstraat
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
Amsterdam Lot 2 charger,8 Weesperplein 1018 XA,52.3615,4.907179,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Weesperplein
Amsterdam Lot 2 charger,8 Weesperplein 1018 XA,52.3615,4.907179,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Weesperplein
TNLP010091,42 Albrecht Dürerstraat 1077 MB,52.34771,4.875873,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Albrecht Dürerstraat
TNLP010470,244 Admiralengracht 1056 TL,52.37394,4.85619,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Admiralengracht
Papaverweg 33,36c Papaverweg 1032 KJ,52.39622,4.907495,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Papaverweg
TNLP010811,26III Elisabeth Boddaertstraat 1066 BD,52.35002,4.830326,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Elisabeth Boddaertstraat
Urban Lodge Hotel / Arlanda Hotelexploitatie,28 Arlandaweg 1043 EW,52.38563,4.834568,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Arlandaweg
Meerkerkdreef,22 Meerkerkdreef 1106 GZ,52.30072,4.977169,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Meerkerkdreef
Meerkerkdreef,22 Meerkerkdreef 1106 GZ,52.30072,4.977169,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Meerkerkdreef
Klaprozenweg 91,9 Computerweg 1033 RH,52.40624,4.890793,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Computerweg
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS Lot 2,96e Cruquiusweg 1019 AJ,52.36756,4.949915,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Cruquiusweg
Nieuwe Uilenburgerstraat 59,72III Nieuwe Uilenburgerstraat 1011 LV,52.37067,4.905426,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Uilenburgerstraat
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,186 Tasmanstraat 1013 AH,52.39153,4.884921,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Tasmanstraat
AMS lot 2,505 Karspeldreef 1102 BX,52.31139,4.964577,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Karspeldreef
AMS lot 2,505 Karspeldreef 1102 BX,52.31139,4.964577,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Karspeldreef
AMS lot 2,111 Weesperstraat 1018 VN,52.36319,4.907116,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Weesperstraat
P21 AMS Willemspoort,549 Haarlemmer Houttuinen 1013 LZ,52.38495,4.884383,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Haarlemmer Houttuinen
Amsterdam Lot 2 charger,8 Weesperplein 1018 XA,52.3615,4.907179,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Weesperplein
P21 AMS Markenhoven,200 Anne Frankstraat 1011 SZ,52.36989,4.908441,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Anne Frankstraat
AMS lot 2,28II Nieuwe Prinsengracht 1018 XJ,52.36321,4.906162,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Prinsengracht
P21 AMS lader,55 Rokin 1012 KK,52.37162,4.893309,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Rokin
P21 AMS lader,47 Bellamyplein 1053 AT,52.3677,4.868291,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bellamyplein
gem AMS lader,36 Waldenlaan 1098 BE,52.35712,4.931119,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Waldenlaan
gem AMS lader,36 Waldenlaan 1098 BE,52.35712,4.931119,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Waldenlaan
"Oranje-Vrijstaatplein 2,",36 Waldenlaan 1098 BE,52.35712,4.931119,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Waldenlaan
Van Hogendorpstraat 921,915 Van Hogendorpstraat 1051 CE,52.38197,4.868019,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Van Hogendorpstraat
gem. Amsterdam lot 2,46 Nieuw-Zeelandweg 1045 AL,52.40116,4.800173,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Nieuw-Zeelandweg
AMS eigen laders,39 Schepenbergweg 1105 AS,52.2944,4.946271,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Schepenbergweg
gem. Amsterdam lot 2,Nieuw-Zeelandweg 1043,52.40566,4.801169,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Nieuw-Zeelandweg
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
OMM AMS Tijnmuiden CP4,51 Tijnmuiden 1046 AL,52.39158,4.779369,CHAdeMO,1,fast charging points,Tijnmuiden
Van Hogendorpstraat 202,4A Van Slingelandtstraat 1051 CH,52.38217,4.866285,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Van Slingelandtstraat
P21 Banne,113 Bezaanjachtplein 1034 CR,52.40838,4.915084,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bezaanjachtplein
P21 Banne,113 Bezaanjachtplein 1034 CR,52.40838,4.915084,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bezaanjachtplein
P21 AMS Willemspoort,549 Haarlemmer Houttuinen 1013 LZ,52.38495,4.884383,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Haarlemmer Houttuinen
P21 AMS Willemspoort,549 Haarlemmer Houttuinen 1013 LZ,52.38495,4.884383,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Haarlemmer Houttuinen
P21 AMS Willemspoort,549 Haarlemmer Houttuinen 1013 LZ,52.38495,4.884383,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Haarlemmer Houttuinen
Papaverweg 33,36c Papaverweg 1032 KJ,52.39622,4.907495,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Papaverweg
Amsterdam Lot 2 charger,8 Weesperplein 1018 XA,52.3615,4.907179,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Weesperplein
P21 AMS Markenhoven,200 Anne Frankstraat 1011 SZ,52.36989,4.908441,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Anne Frankstraat
AMS lot 2,28II Nieuwe Prinsengracht 1018 XJ,52.36321,4.906162,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Prinsengracht
Nieuwe Achtergracht 100,45 Nieuwe Achtergracht 1018 WV,52.36278,4.909588,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Nieuwe Achtergracht
gem. Amsterdam lot 2,46 Nieuw-Zeelandweg 1045 AL,52.40116,4.800173,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Nieuw-Zeelandweg
AMS eigen laders,39 Schepenbergweg 1105 AS,52.2944,4.946271,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Schepenbergweg
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
Postillion Hotel,10a Paul van Vlissingenstraat 1096 BK,52.33389,4.921598,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Paul van Vlissingenstraat
P21,212 Buikslotermeerplein 1025 GA,52.39824,4.938518,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Buikslotermeerplein
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS lader,15 Zwanenburgwal 1011 VW,52.3679,4.899636,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Zwanenburgwal
P21 AMS Werfgarage,364 Kattenburgerstraat 1018 JN,52.37421,4.921398,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Kattenburgerstraat
P21 AMS lader,55 Rokin 1012 KK,52.37162,4.893309,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Rokin
P21 AMS lader,55 Rokin 1012 KK,52.37162,4.893309,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Rokin
P21 AMS lader,47 Bellamyplein 1053 AT,52.3677,4.868291,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bellamyplein
P21 AMS lader,47 Bellamyplein 1053 AT,52.3677,4.868291,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bellamyplein
AMS eigen laders,39 Schepenbergweg 1105 AS,52.2944,4.946271,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Schepenbergweg
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
OMM AMS Europaboulevard CP 2,Europaboulevard 1083 AD,52.331,4.890156,CCS2,1,fast charging points,
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
P5 de Opgang. - (p21),212 Buikslotermeerplein 1025 GA,52.39824,4.938518,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Buikslotermeerplein
Seineweg 1,2 Seineweg 1043 BG,52.39081,4.816925,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Seineweg
P21 AMS Hofgarage,46 Kattenburgerstraat 1018 JC,52.37196,4.917871,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Kattenburgerstraat
Volewijkshof,83 Mosveld 1031 AD,52.39139,4.913283,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Mosveld
P21 AMS,15-3 Van Beuningenplein 1051 HA,52.38114,4.871404,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Van Beuningenplein
P21 AMS,186 Tasmanstraat 1013 AH,52.39153,4.884921,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Tasmanstraat
P21 AMS,186 Tasmanstraat 1013 AH,52.39153,4.884921,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Tasmanstraat
Bouwinvest,127 Mosveld 1031 AD,52.39049,4.915034,CCS2,2,fast charging points,Mosveld
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS Willemspoort,549 Haarlemmer Houttuinen 1013 LZ,52.38495,4.884383,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Haarlemmer Houttuinen
P21 AMS Markenhoven,200 Anne Frankstraat 1011 SZ,52.36989,4.908441,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Anne Frankstraat
P21 AMS lader,15 Zwanenburgwal 1011 VW,52.3679,4.899636,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Zwanenburgwal
P21 AMS lader,15 Zwanenburgwal 1011 VW,52.3679,4.899636,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Zwanenburgwal
P21 AMS lader,15 Zwanenburgwal 1011 VW,52.3679,4.899636,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Zwanenburgwal
P21 AMS lader,55 Rokin 1012 KK,52.37162,4.893309,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Rokin
P21 AMS lader,55 Rokin 1012 KK,52.37162,4.893309,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Rokin
P21 AMS lader,47 Bellamyplein 1053 AT,52.3677,4.868291,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bellamyplein
P21 AMS lader,47 Bellamyplein 1053 AT,52.3677,4.868291,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bellamyplein
P21 AMS lader,47 Bellamyplein 1053 AT,52.3677,4.868291,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bellamyplein
P21 AMS lader,47 Bellamyplein 1053 AT,52.3677,4.868291,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bellamyplein
gem AMS lader,180 Pieter Calandlaan 1068 SN,52.35372,4.807853,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Pieter Calandlaan
P21,133 Burgemeester Stramanweg 1101 EP,52.31468,4.942523,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Burgemeester Stramanweg
P21,133 Burgemeester Stramanweg 1101 EP,52.31468,4.942523,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Burgemeester Stramanweg
gem AMS charger,Henk Sneevlietpad 1066 VH,52.34558,4.830854,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Sneevlietpad
gem AMS charger,Henk Sneevlietpad 1066 VH,52.34558,4.830854,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Sneevlietpad
Nieuwe Achtergracht 100,2 Weesperplein 1018 WZ,52.36208,4.90652,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Weesperplein
gem AMS lader,310 Volendammerweg 1027 EA,52.39417,4.965268,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Volendammerweg
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
Daniel Goedkoopstraat 7,7 Daniėl Goedkoopstraat 1096 BD,52.33543,4.920622,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Daniėl Goedkoopstraat
P21 Amsterdam Arena,De Loper 1101 EP,52.31592,4.941651,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Loper
P21 Amsterdam Arena,Weg zonder naam 1101 EP,52.31408,4.943547,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,zonder naam
Tijnmuiden 1,31 Tijnmuiden 1046 AK,52.39159,4.780094,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Tijnmuiden
OMM AMS Tijnmuiden CP3,53 Tijnmuiden 1046 AK,52.39158,4.779073,CCS2,1,fast charging points,Tijnmuiden
Meerkerkdreef,22 Meerkerkdreef 1106 GZ,52.30072,4.977169,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Meerkerkdreef
"Vondelpark 6C,",6c Vondelpark 1054 KB,52.35912,4.864887,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Vondelpark
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS lot 2,20 Luchtvaartstraat 1059 CA,52.34347,4.842673,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Luchtvaartstraat
AMS Lot 2,96e Cruquiusweg 1019 AJ,52.36756,4.949915,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Cruquiusweg
AMS Lot 2,96e Cruquiusweg 1019 AJ,52.36756,4.949915,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Cruquiusweg
AMS Lot 2,96e Cruquiusweg 1019 AJ,52.36756,4.949915,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Cruquiusweg
Bornhout 8,13 Bornhout 1046 BE,52.39598,4.792517,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bornhout
P21 Banne,113 Bezaanjachtplein 1034 CR,52.40838,4.915084,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bezaanjachtplein
P21,212 Buikslotermeerplein 1025 GA,52.39824,4.938518,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Buikslotermeerplein
P21 Banne,113 Bezaanjachtplein 1034 CR,52.40838,4.915084,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bezaanjachtplein
P21 Banne,113 Bezaanjachtplein 1034 CR,52.40838,4.915084,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Bezaanjachtplein
P21,109 Groenhoven 1103 LA,52.32472,4.977862,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Groenhoven
P21,100 Gouden Leeuw 1103 KA,52.32391,4.975548,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Gouden Leeuw
Seineweg 1,2 Seineweg 1043 BG,52.39081,4.816925,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Seineweg
Seineweg 1,2 Seineweg 1043 BG,52.39081,4.816925,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Seineweg
AMS Lot 2,2 Seineweg 1043 BG,52.39081,4.816925,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Seineweg
Volewijkshof,83 Mosveld 1031 AD,52.39139,4.913283,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Mosveld
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,15-3 Van Beuningenplein 1051 HA,52.38114,4.871404,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Van Beuningenplein
P21 AMS,15-3 Van Beuningenplein 1051 HA,52.38114,4.871404,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Van Beuningenplein
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,223 Mercatorplein 1057 RE,52.36956,4.850494,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Mercatorplein
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,9 De Corridor 1101 BC,52.31171,4.944759,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Corridor
P21 AMS,15-3 Van Beuningenplein 1051 HA,52.38114,4.871404,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Van Beuningenplein
Nissan Motor Parts Center Amsterdam,Hornweg 1044,52.405,4.803834,CCS2,1,fast charging points,Hornweg
AMS Lot 2,6 Dwergplanetenbaan 1035 RN,52.41894,4.875371,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Dwergplanetenbaan
AMS Lot 2,6 Dwergplanetenbaan 1035 RN,52.41894,4.875371,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Dwergplanetenbaan
AMS Lot 2,6 Dwergplanetenbaan 1035 RN,52.41894,4.875371,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Dwergplanetenbaan
AMS Lot 2,6 Dwergplanetenbaan 1035 RN,52.41894,4.875371,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Dwergplanetenbaan
AMS Lot 2,6 Dwergplanetenbaan 1035 RN,52.41894,4.875371,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Dwergplanetenbaan
P21 AMS,21 Piet Heinkade 1019 BR,52.3778,4.914874,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,Piet Heinkade
P21 AMS P17 Dome garage,90 De Passage 1101 AX,52.31437,4.938806,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Passage
P21 AMS P17 Dome garage,90 De Passage 1101 AX,52.31437,4.938806,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Passage
P21 AMS P17 Dome garage,90 De Passage 1101 AX,52.31437,4.938806,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Passage
P21 AMS P17 Dome garage,90 De Passage 1101 AX,52.31437,4.938806,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Passage
P21 AMS P17 Dome garage,90 De Passage 1101 AX,52.31437,4.938806,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Passage
P21 AMS - Dome garage,90 De Passage 1101 AX,52.31437,4.938806,TYPE 2,2,Regular Public & Semi-Public Charging Points (AC):,De Passage
